"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","New Brunswick","2016A000213","Housing completions","Row","Units","300","units ","0","v732425","5.3.5","346","","","","0"
"2012","New Brunswick","2016A000213","Housing completions","Apartment and other unit types","Units","300","units ","0","v732436","5.3.6","1028","","","","0"
"2012","Quebec","2016A000224","Housing starts","Total units","Units","300","units ","0","v730585","6.1.1","47367","","","","0"
"2012","Quebec","2016A000224","Housing starts","Single-detached","Units","300","units ","0","v730530","6.1.2","16059","","","","0"
"2012","Quebec","2016A000224","Housing starts","Multiples","Units","300","units ","0","v730574","6.1.4","31308","","","","0"
"2012","Quebec","2016A000224","Housing starts","Semi-detached","Units","300","units ","0","v730541","6.1.3","3866","","","","0"
"2012","Quebec","2016A000224","Housing starts","Row","Units","300","units ","0","v730552","6.1.5","1904","","","","0"
"2012","Quebec","2016A000224","Housing starts","Apartment and other unit types","Units","300","units ","0","v730563","6.1.6","25538","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Total units","Units","300","units ","0","v731665","6.2.1","32117","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Single-detached","Units","300","units ","0","v731610","6.2.2","5962","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Multiples","Units","300","units ","0","v731654","6.2.4","26155","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Semi-detached","Units","300","units ","0","v731621","6.2.3","1483","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Row","Units","300","units ","0","v731632","6.2.5","1124","","","","0"
"2012","Quebec","2016A000224","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731643","6.2.6","23548","","","","0"
"2012","Quebec","2016A000224","Housing completions","Total units","Units","300","units ","0","v732459","6.3.1","45042","","","","0"
"2012","Quebec","2016A000224","Housing completions","Single-detached","Units","300","units ","0","v732404","6.3.2","16027","","","","0"
"2012","Quebec","2016A000224","Housing completions","Multiples","Units","300","units ","0","v732448","6.3.4","29015","","","","0"
"2012","Quebec","2016A000224","Housing completions","Semi-detached","Units","300","units ","0","v732415","6.3.3","3876","","","","0"
"2012","Quebec","2016A000224","Housing completions","Row","Units","300","units ","0","v732426","6.3.5","1567","","","","0"
"2012","Quebec","2016A000224","Housing completions","Apartment and other unit types","Units","300","units ","0","v732437","6.3.6","23572","","","","0"
"2012","Ontario","2016A000235","Housing starts","Total units","Units","300","units ","0","v730586","7.1.1","76742","","","","0"
"2012","Ontario","2016A000235","Housing starts","Single-detached","Units","300","units ","0","v730531","7.1.2","25567","","","","0"
"2012","Ontario","2016A000235","Housing starts","Multiples","Units","300","units ","0","v730575","7.1.4","51175","","","","0"
"2012","Ontario","2016A000235","Housing starts","Semi-detached","Units","300","units ","0","v730542","7.1.3","3397","","","","0"
"2012","Ontario","2016A000235","Housing starts","Row","Units","300","units ","0","v730553","7.1.5","10577","","","","0"
"2012","Ontario","2016A000235","Housing starts","Apartment and other unit types","Units","300","units ","0","v730564","7.1.6","37201","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Total units","Units","300","units ","0","v731666","7.2.1","92295","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Single-detached","Units","300","units ","0","v731611","7.2.2","16181","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Multiples","Units","300","units ","0","v731655","7.2.4","76114","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Semi-detached","Units","300","units ","0","v731622","7.2.3","2807","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Row","Units","300","units ","0","v731633","7.2.5","9271","","","","0"
"2012","Ontario","2016A000235","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731644","7.2.6","64036","","","","0"
"2012","Ontario","2016A000235","Housing completions","Total units","Units","300","units ","0","v732460","7.3.1","58331","","","","0"
"2012","Ontario","2016A000235","Housing completions","Single-detached","Units","300","units ","0","v732405","7.3.2","26311","","","","0"
"2012","Ontario","2016A000235","Housing completions","Multiples","Units","300","units ","0","v732449","7.3.4","32020","","","","0"
"2012","Ontario","2016A000235","Housing completions","Semi-detached","Units","300","units ","0","v732416","7.3.3","2981","","","","0"
"2012","Ontario","2016A000235","Housing completions","Row","Units","300","units ","0","v732427","7.3.5","9135","","","","0"
"2012","Ontario","2016A000235","Housing completions","Apartment and other unit types","Units","300","units ","0","v732438","7.3.6","19904","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Total units","Units","300","units ","0","v730587","8.1.1","7242","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Single-detached","Units","300","units ","0","v730532","8.1.2","4169","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Multiples","Units","300","units ","0","v730576","8.1.4","3073","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Semi-detached","Units","300","units ","0","v730543","8.1.3","346","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Row","Units","300","units ","0","v730554","8.1.5","538","","","","0"
"2012","Manitoba","2016A000246","Housing starts","Apartment and other unit types","Units","300","units ","0","v730565","8.1.6","2189","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Total units","Units","300","units ","0","v731667","8.2.1","5088","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Single-detached","Units","300","units ","0","v731612","8.2.2","2463","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Multiples","Units","300","units ","0","v731656","8.2.4","2625","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Semi-detached","Units","300","units ","0","v731623","8.2.3","207","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Row","Units","300","units ","0","v731634","8.2.5","375","","","","0"
"2012","Manitoba","2016A000246","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731645","8.2.6","2043","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Total units","Units","300","units ","0","v732461","8.3.1","5388","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Single-detached","Units","300","units ","0","v732406","8.3.2","3314","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Multiples","Units","300","units ","0","v732450","8.3.4","2074","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Semi-detached","Units","300","units ","0","v732417","8.3.3","195","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Row","Units","300","units ","0","v732428","8.3.5","524","","","","0"
"2012","Manitoba","2016A000246","Housing completions","Apartment and other unit types","Units","300","units ","0","v732439","8.3.6","1355","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Total units","Units","300","units ","0","v730588","9.1.1","9968","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Single-detached","Units","300","units ","0","v730533","9.1.2","5171","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Multiples","Units","300","units ","0","v730577","9.1.4","4797","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Semi-detached","Units","300","units ","0","v730544","9.1.3","684","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Row","Units","300","units ","0","v730555","9.1.5","813","","","","0"
"2012","Saskatchewan","2016A000247","Housing starts","Apartment and other unit types","Units","300","units ","0","v730566","9.1.6","3300","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Total units","Units","300","units ","0","v731668","9.2.1","7642","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Single-detached","Units","300","units ","0","v731613","9.2.2","3349","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Multiples","Units","300","units ","0","v731657","9.2.4","4293","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Semi-detached","Units","300","units ","0","v731624","9.2.3","545","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Row","Units","300","units ","0","v731635","9.2.5","733","","","","0"
"2012","Saskatchewan","2016A000247","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731646","9.2.6","3015","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Total units","Units","300","units ","0","v732462","9.3.1","7422","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Single-detached","Units","300","units ","0","v732407","9.3.2","4128","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Multiples","Units","300","units ","0","v732451","9.3.4","3294","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Semi-detached","Units","300","units ","0","v732418","9.3.3","294","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Row","Units","300","units ","0","v732429","9.3.5","795","","","","0"
"2012","Saskatchewan","2016A000247","Housing completions","Apartment and other unit types","Units","300","units ","0","v732440","9.3.6","2205","","","","0"
"2012","Alberta","2016A000248","Housing starts","Total units","Units","300","units ","0","v730589","10.1.1","33396","","","","0"
"2012","Alberta","2016A000248","Housing starts","Single-detached","Units","300","units ","0","v730534","10.1.2","17493","","","","0"
"2012","Alberta","2016A000248","Housing starts","Multiples","Units","300","units ","0","v730578","10.1.4","15903","","","","0"
"2012","Alberta","2016A000248","Housing starts","Semi-detached","Units","300","units ","0","v730545","10.1.3","3886","","","","0"
"2012","Alberta","2016A000248","Housing starts","Row","Units","300","units ","0","v730556","10.1.5","3315","","","","0"
"2012","Alberta","2016A000248","Housing starts","Apartment and other unit types","Units","300","units ","0","v730567","10.1.6","8702","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Total units","Units","300","units ","0","v731669","10.2.1","27770","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Single-detached","Units","300","units ","0","v731614","10.2.2","10278","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Multiples","Units","300","units ","0","v731658","10.2.4","17492","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Semi-detached","Units","300","units ","0","v731625","10.2.3","2597","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Row","Units","300","units ","0","v731636","10.2.5","2861","","","","0"
"2012","Alberta","2016A000248","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731647","10.2.6","12034","","","","0"
"2012","Alberta","2016A000248","Housing completions","Total units","Units","300","units ","0","v732463","10.3.1","26501","","","","0"
"2012","Alberta","2016A000248","Housing completions","Single-detached","Units","300","units ","0","v732408","10.3.2","15568","","","","0"
"2012","Alberta","2016A000248","Housing completions","Multiples","Units","300","units ","0","v732452","10.3.4","10933","","","","0"
"2012","Alberta","2016A000248","Housing completions","Semi-detached","Units","300","units ","0","v732419","10.3.3","3130","","","","0"
"2012","Alberta","2016A000248","Housing completions","Row","Units","300","units ","0","v732430","10.3.5","2715","","","","0"
"2012","Alberta","2016A000248","Housing completions","Apartment and other unit types","Units","300","units ","0","v732441","10.3.6","5088","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Total units","Units","300","units ","0","v730581","11.1.1","27465","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Single-detached","Units","300","units ","0","v730526","11.1.2","8333","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Multiples","Units","300","units ","0","v730570","11.1.4","19132","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Semi-detached","Units","300","units ","0","v730537","11.1.3","1078","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Row","Units","300","units ","0","v730548","11.1.5","3201","","","","0"
"2012","British Columbia","2016A000259","Housing starts","Apartment and other unit types","Units","300","units ","0","v730559","11.1.6","14853","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Total units","Units","300","units ","0","v731661","11.2.1","31086","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Single-detached","Units","300","units ","0","v731606","11.2.2","7435","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Multiples","Units","300","units ","0","v731650","11.2.4","23651","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Semi-detached","Units","300","units ","0","v731617","11.2.3","1004","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Row","Units","300","units ","0","v731628","11.2.5","2720","","","","0"
"2012","British Columbia","2016A000259","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731639","11.2.6","19927","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Total units","Units","300","units ","0","v732455","11.3.1","25978","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Single-detached","Units","300","units ","0","v732400","11.3.2","8817","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Multiples","Units","300","units ","0","v732444","11.3.4","17161","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Semi-detached","Units","300","units ","0","v732411","11.3.3","1111","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Row","Units","300","units ","0","v732422","11.3.5","3766","","","","0"
"2012","British Columbia","2016A000259","Housing completions","Apartment and other unit types","Units","300","units ","0","v732433","11.3.6","12284","","","","0"
"2013","Canada","2016A000011124","Housing starts","Total units","Units","300","units ","0","v730579","1.1.1","187923","","","","0"
"2013","Canada","2016A000011124","Housing starts","Single-detached","Units","300","units ","0","v730524","1.1.2","76893","","","","0"
"2013","Canada","2016A000011124","Housing starts","Multiples","Units","300","units ","0","v730568","1.1.4","111030","","","","0"
"2013","Canada","2016A000011124","Housing starts","Semi-detached","Units","300","units ","0","v730535","1.1.3","12544","","","","0"
"2013","Canada","2016A000011124","Housing starts","Row","Units","300","units ","0","v730546","1.1.5","19993","","","","0"
"2013","Canada","2016A000011124","Housing starts","Apartment and other unit types","Units","300","units ","0","v730557","1.1.6","78493","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Total units","Units","300","units ","0","v731659","1.2.1","208037","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Single-detached","Units","300","units ","0","v731604","1.2.2","47765","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Multiples","Units","300","units ","0","v731648","1.2.4","160272","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Semi-detached","Units","300","units ","0","v731615","1.2.3","8333","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Row","Units","300","units ","0","v731626","1.2.5","17778","","","","0"
"2013","Canada","2016A000011124","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731637","1.2.6","134161","","","","0"
"2013","Canada","2016A000011124","Housing completions","Total units","Units","300","units ","0","v732453","1.3.1","185494","","","","0"
"2013","Canada","2016A000011124","Housing completions","Single-detached","Units","300","units ","0","v732398","1.3.2","78968","","","","0"
"2013","Canada","2016A000011124","Housing completions","Multiples","Units","300","units ","0","v732442","1.3.4","106526","","","","0"
"2013","Canada","2016A000011124","Housing completions","Semi-detached","Units","300","units ","0","v732409","1.3.3","13413","","","","0"
"2013","Canada","2016A000011124","Housing completions","Row","Units","300","units ","0","v732420","1.3.5","19923","","","","0"
"2013","Canada","2016A000011124","Housing completions","Apartment and other unit types","Units","300","units ","0","v732431","1.3.6","73190","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Total units","Units","300","units ","0","v730580","2.1.1","2862","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Single-detached","Units","300","units ","0","v730525","2.1.2","2225","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Multiples","Units","300","units ","0","v730569","2.1.4","637","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Semi-detached","Units","300","units ","0","v730536","2.1.3","36","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Row","Units","300","units ","0","v730547","2.1.5","96","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing starts","Apartment and other unit types","Units","300","units ","0","v730558","2.1.6","505","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Total units","Units","300","units ","0","v731660","2.2.1","2317","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Single-detached","Units","300","units ","0","v731605","2.2.2","1698","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Multiples","Units","300","units ","0","v731649","2.2.4","619","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Semi-detached","Units","300","units ","0","v731616","2.2.3","16","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Row","Units","300","units ","0","v731627","2.2.5","63","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731638","2.2.6","540","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Total units","Units","300","units ","0","v732454","2.3.1","3313","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Single-detached","Units","300","units ","0","v732399","2.3.2","2344","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Multiples","Units","300","units ","0","v732443","2.3.4","969","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Semi-detached","Units","300","units ","0","v732410","2.3.3","58","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Row","Units","300","units ","0","v732421","2.3.5","118","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Housing completions","Apartment and other unit types","Units","300","units ","0","v732432","2.3.6","793","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Total units","Units","300","units ","0","v730582","3.1.1","636","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Single-detached","Units","300","units ","0","v730527","3.1.2","282","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Multiples","Units","300","units ","0","v730571","3.1.4","354","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Semi-detached","Units","300","units ","0","v730538","3.1.3","71","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Row","Units","300","units ","0","v730549","3.1.5","36","","","","0"
"2013","Prince Edward Island","2016A000211","Housing starts","Apartment and other unit types","Units","300","units ","0","v730560","3.1.6","247","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Total units","Units","300","units ","0","v731662","3.2.1","449","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Single-detached","Units","300","units ","0","v731607","3.2.2","143","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Multiples","Units","300","units ","0","v731651","3.2.4","306","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Semi-detached","Units","300","units ","0","v731618","3.2.3","29","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Row","Units","300","units ","0","v731629","3.2.5","22","","","","0"
"2013","Prince Edward Island","2016A000211","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731640","3.2.6","255","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Total units","Units","300","units ","0","v732456","3.3.1","668","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Single-detached","Units","300","units ","0","v732401","3.3.2","297","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Multiples","Units","300","units ","0","v732445","3.3.4","371","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Semi-detached","Units","300","units ","0","v732412","3.3.3","88","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Row","Units","300","units ","0","v732423","3.3.5","75","","","","0"
"2013","Prince Edward Island","2016A000211","Housing completions","Apartment and other unit types","Units","300","units ","0","v732434","3.3.6","208","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Total units","Units","300","units ","0","v730583","4.1.1","3919","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Single-detached","Units","300","units ","0","v730528","4.1.2","1639","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Multiples","Units","300","units ","0","v730572","4.1.4","2280","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Semi-detached","Units","300","units ","0","v730539","4.1.3","332","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Row","Units","300","units ","0","v730550","4.1.5","259","","","","0"
"2013","Nova Scotia","2016A000212","Housing starts","Apartment and other unit types","Units","300","units ","0","v730561","4.1.6","1689","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Total units","Units","300","units ","0","v731663","4.2.1","3734","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Single-detached","Units","300","units ","0","v731608","4.2.2","963","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Multiples","Units","300","units ","0","v731652","4.2.4","2771","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Semi-detached","Units","300","units ","0","v731619","4.2.3","202","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Row","Units","300","units ","0","v731630","4.2.5","255","","","","0"
"2013","Nova Scotia","2016A000212","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731641","4.2.6","2314","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Total units","Units","300","units ","0","v732457","4.3.1","4733","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Single-detached","Units","300","units ","0","v732402","4.3.2","1971","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Multiples","Units","300","units ","0","v732446","4.3.4","2762","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Semi-detached","Units","300","units ","0","v732413","4.3.3","346","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Row","Units","300","units ","0","v732424","4.3.5","238","","","","0"
"2013","Nova Scotia","2016A000212","Housing completions","Apartment and other unit types","Units","300","units ","0","v732435","4.3.6","2178","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Total units","Units","300","units ","0","v730584","5.1.1","2843","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Single-detached","Units","300","units ","0","v730529","5.1.2","1376","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Multiples","Units","300","units ","0","v730573","5.1.4","1467","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Semi-detached","Units","300","units ","0","v730540","5.1.3","290","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Row","Units","300","units ","0","v730551","5.1.5","175","","","","0"
"2013","New Brunswick","2016A000213","Housing starts","Apartment and other unit types","Units","300","units ","0","v730562","5.1.6","1002","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Total units","Units","300","units ","0","v731664","5.2.1","2172","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Single-detached","Units","300","units ","0","v731609","5.2.2","891","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Multiples","Units","300","units ","0","v731653","5.2.4","1281","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Semi-detached","Units","300","units ","0","v731620","5.2.3","259","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Row","Units","300","units ","0","v731631","5.2.5","153","","","","0"
"2013","New Brunswick","2016A000213","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731642","5.2.6","869","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Total units","Units","300","units ","0","v732458","5.3.1","3143","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Single-detached","Units","300","units ","0","v732403","5.3.2","1363","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Multiples","Units","300","units ","0","v732447","5.3.4","1780","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Semi-detached","Units","300","units ","0","v732414","5.3.3","346","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Row","Units","300","units ","0","v732425","5.3.5","162","","","","0"
"2013","New Brunswick","2016A000213","Housing completions","Apartment and other unit types","Units","300","units ","0","v732436","5.3.6","1272","","","","0"
"2013","Quebec","2016A000224","Housing starts","Total units","Units","300","units ","0","v730585","6.1.1","37758","","","","0"
"2013","Quebec","2016A000224","Housing starts","Single-detached","Units","300","units ","0","v730530","6.1.2","13144","","","","0"
"2013","Quebec","2016A000224","Housing starts","Multiples","Units","300","units ","0","v730574","6.1.4","24614","","","","0"
"2013","Quebec","2016A000224","Housing starts","Semi-detached","Units","300","units ","0","v730541","6.1.3","2835","","","","0"
"2013","Quebec","2016A000224","Housing starts","Row","Units","300","units ","0","v730552","6.1.5","1121","","","","0"
"2013","Quebec","2016A000224","Housing starts","Apartment and other unit types","Units","300","units ","0","v730563","6.1.6","20658","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Total units","Units","300","units ","0","v731665","6.2.1","29202","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Single-detached","Units","300","units ","0","v731610","6.2.2","5445","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Multiples","Units","300","units ","0","v731654","6.2.4","23757","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Semi-detached","Units","300","units ","0","v731621","6.2.3","1098","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Row","Units","300","units ","0","v731632","6.2.5","781","","","","0"
"2013","Quebec","2016A000224","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731643","6.2.6","21878","","","","0"
"2013","Quebec","2016A000224","Housing completions","Total units","Units","300","units ","0","v732459","6.3.1","39881","","","","0"
"2013","Quebec","2016A000224","Housing completions","Single-detached","Units","300","units ","0","v732404","6.3.2","13404","","","","0"
"2013","Quebec","2016A000224","Housing completions","Multiples","Units","300","units ","0","v732448","6.3.4","26477","","","","0"
"2013","Quebec","2016A000224","Housing completions","Semi-detached","Units","300","units ","0","v732415","6.3.3","3141","","","","0"
"2013","Quebec","2016A000224","Housing completions","Row","Units","300","units ","0","v732426","6.3.5","1434","","","","0"
"2013","Quebec","2016A000224","Housing completions","Apartment and other unit types","Units","300","units ","0","v732437","6.3.6","21902","","","","0"
"2013","Ontario","2016A000235","Housing starts","Total units","Units","300","units ","0","v730586","7.1.1","61085","","","","0"
"2013","Ontario","2016A000235","Housing starts","Single-detached","Units","300","units ","0","v730531","7.1.2","23270","","","","0"
"2013","Ontario","2016A000235","Housing starts","Multiples","Units","300","units ","0","v730575","7.1.4","37815","","","","0"
"2013","Ontario","2016A000235","Housing starts","Semi-detached","Units","300","units ","0","v730542","7.1.3","3116","","","","0"
"2013","Ontario","2016A000235","Housing starts","Row","Units","300","units ","0","v730553","7.1.5","9427","","","","0"
"2013","Ontario","2016A000235","Housing starts","Apartment and other unit types","Units","300","units ","0","v730564","7.1.6","25272","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Total units","Units","300","units ","0","v731666","7.2.1","94117","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Single-detached","Units","300","units ","0","v731611","7.2.2","15310","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Multiples","Units","300","units ","0","v731655","7.2.4","78807","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Semi-detached","Units","300","units ","0","v731622","7.2.3","2448","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Row","Units","300","units ","0","v731633","7.2.5","8801","","","","0"
"2013","Ontario","2016A000235","Housing under construction","Apartment and other unit types","Units","300","units ","0","v731644","7.2.6","67558","","","","0"
"2013","Ontario","2016A000235","Housing completions","Total units","Units","300","units ","0","v732460","7.3.1","59630","","","","0"
"2013","Ontario","2016A000235","Housing completions","Single-detached","Units","300","units ","0","v732405","7.3.2","23934","","","","0"
"2013","Ontario","2016A000235","Housing completions","Multiples","Units","300","units ","0","v732449","7.3.4","35696","","","","0"
"2013","Ontario","2016A000235","Housing completions","Semi-detached","Units","300","units ","0","v732416","7.3.3","3447","","","","0"
"2013","Ontario","2016A000235","Housing completions","Row","Units","300","units ","0","v732427","7.3.5","10052","","","","0"
"2013","Ontario","2016A000235","Housing completions","Apartment and other unit types","Units","300","units ","0","v732438","7.3.6","22197","","","","0"
"2013","Manitoba","2016A000246","Housing starts","Total units","Units","300","units ","0","v730587","8.1.1","7465","","","","0"
"2013","Manitoba","2016A000246","Housing starts","Single-detached","Units","300","units ","0","v730532","8.1.2","3820","","","","0"
"2013","Manitoba","2016A000246","Housing starts","Multiples","Units","300","units ","0","v730576","8.1.4","3645","","","","0"
"2013","Manitoba","2016A000246","Housing starts","Semi-detached","Units","300","units ","0","v730543","8.1.3","348","","","","0"
"2013","Manitoba","2016A000246","Housing starts","Row","Units","300","units ","0","v730554","8.1.5","773","","","","0"
